pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
989, 217, 233, 57, 0
990, 495, 233, 57, 0
991, 174, 233, 66, 0
992, 184, 233, 58, 0
993, 714, 233, 74, 0
994, 253, 233, 66, 0
995, 181, 233, 60, 0
996, 173, 233, 59, 0
997, 181, 233, 77, 0
998, 167, 233, 64, 0
999, 173, 233, 60, 0
1000, 185, 233, 82, 0
1001, 320, 233, 60, 0
1002, 306, 233, 89, 0
1003, 247, 233, 65, 0
1004, 250, 233, 60, 0
1005, 782, 234, 59, 0
1006, 141, 234, 68, 0
1007, 243, 234, 81, 0
1008, 252, 234, 65, 0
1009, 224, 234, 59, 0
1010, 141, 233, 58, 0
1011, 158, 233, 58, 0
1012, 263, 233, 81, 0
1013, 158, 233, 63, 0
1014, 227, 233, 58, 0
1015, 113, 233, 58, 0
1016, 161, 233, 58, 0
1017, 200, 233, 58, 0
1018, 490, 233, 61, 0
1019, 151, 233, 60, 0
1020, 228, 233, 80, 0
1021, 169, 233, 64, 0
1022, 135, 233, 59, 0
1023, 173, 233, 59, 0
1024, 181, 233, 59, 0
1025, 262, 233, 92, 0
1026, 170, 233, 65, 0
1027, 174, 233, 59, 0
1028, 171, 233, 59, 0
1029, 252, 233, 59, 0
1030, 287, 233, 60, 0
1031, 279, 233, 64, 0
1032, 610, 233, 60, 0
1033, 250, 233, 60, 0
1034, 258, 233, 59, 0
1035, 266, 233, 59, 0
1036, 261, 233, 81, 0
1037, 198, 233, 64, 0
1038, 240, 233, 59, 0
1039, 241, 233, 60, 0
1040, 343, 234, 83, 0
1041, 185, 233, 66, 0
1042, 261, 234, 60, 0
1043, 286, 234, 59, 0
1044, 209, 234, 59, 0
1045, 648, 234, 59, 0
1046, 377, 234, 88, 0
1047, 279, 234, 75, 0
1048, 199, 234, 65, 0
1049, 336, 234, 61, 0
1050, 233, 234, 89, 0
1051, 390, 234, 71, 0
1052, 531, 235, 72, 0
1053, 248, 235, 71, 0
1054, 195, 235, 61, 0
1055, 250, 235, 59, 0
1056, 257, 235, 59, 0
1057, 197, 235, 60, 0
1058, 246, 235, 59, 0
1059, 193, 235, 59, 0
1060, 288, 235, 70, 0
1061, 236, 235, 62, 0
1062, 206, 235, 60, 0
1063, 200, 235, 59, 0
1064, 198, 235, 60, 0
1065, 174, 234, 60, 0
1066, 215, 234, 59, 0
1067, 171, 234, 59, 0
1068, 191, 234, 59, 0
1069, 199, 234, 128, 0
1070, 978, 235, 65, 0
1071, 228, 235, 71, 0
1072, 240, 235, 60, 0
1073, 183, 235, 59, 0
1074, 196, 235, 59, 0
1075, 239, 235, 60, 0
1076, 197, 235, 60, 0
1077, 124, 235, 60, 0
1078, 847, 235, 60, 0
1079, 210, 235, 65, 0
1080, 233, 235, 57, 0
1081, 181, 235, 79, 0
1082, 136, 235, 61, 0
1083, 142, 235, 57, 0
1084, 140, 235, 56, 0
1085, 187, 235, 56, 0
1086, 96, 235, 56, 0
1087, 140, 235, 56, 0
1088, 150, 235, 56, 0
1089, 141, 235, 56, 0
1090, 164, 235, 56, 0
1091, 137, 234, 59, 0
1092, 86, 234, 83, 0
1093, 225, 234, 83, 0
1094, 140, 234, 61, 0
1095, 142, 234, 56, 0
1096, 138, 234, 56, 0
1097, 141, 234, 56, 0
1098, 242, 234, 87, 0
1099, 134, 234, 61, 0
1100, 140, 234, 56, 0
1101, 273, 234, 6, 0
1102, 316, 234, 63, 0
1103, 146, 234, 89, 0
1104, 386, 234, 70, 0
1105, 199, 234, 70, 0
1106, 211, 234, 88, 0
1107, 191, 234, 68, 0
1108, 189, 234, 63, 0
1109, 142, 234, 63, 0
1110, 183, 234, 62, 0
1111, 251, 234, 90, 0
1112, 256, 234, 68, 0
1113, 194, 234, 64, 0
1114, 175, 234, 63, 0
1115, 250, 234, 92, 0
1116, 184, 234, 68, 0
1117, 204, 234, 62, 0
1118, 154, 233, 62, 0
1119, 244, 233, 88, 0
1120, 183, 233, 68, 0
1121, 185, 233, 62, 0
1122, 182, 233, 62, 0
1123, 183, 233, 63, 0
1124, 585, 234, 91, 0
1125, 253, 234, 66, 0
1126, 225, 234, 594, 0
1127, 146, 234, 240, 0
1128, 108, 233, 191, 0
1129, 371, 234, 8, 0
1130, 155, 233, 66, 0
1131, 83, 233, 71, 0
1132, 154, 233, 102, 0
1133, 265, 233, 70, 0
1134, 162, 233, 67, 0
1135, 225, 233, 59, 0
1136, 337, 233, 93, 0
1137, 315, 233, 1546, 0
1138, 198, 233, 71, 0
1139, 127, 233, 354, 0
1140, 152, 233, 132, 0
1141, 211, 233, 103, 0
1142, 203, 233, 101, 0
1143, 195, 233, 99, 0
1144, 200, 233, 98, 0
1145, 198, 233, 103, 0
1146, 234, 233, 97, 0
1147, 862, 234, 73, 0
1148, 100, 233, 189, 0
1149, 282, 234, 87, 0
1150, 179, 233, 73, 0
1151, 233, 233, 60, 0
1152, 219, 233, 71, 0
1153, 185, 233, 58, 0
1154, 236, 233, 58, 0
1155, 185, 233, 59, 0
1156, 222, 233, 59, 0
1157, 139, 233, 58, 0
1158, 183, 233, 58, 0
1159, 215, 233, 58, 0
1160, 197, 233, 58, 0
1161, 547, 233, 83, 0
1162, 168, 233, 116, 0
1163, 287, 233, 152, 0
1164, 205, 233, 68, 0
1165, 140, 233, 59, 0
1166, 134, 233, 61, 0
1167, 140, 233, 59, 0
1168, 441, 233, 7, 0
1169, 218, 233, 97, 0
1170, 352, 233, 64, 0
1171, 182, 233, 69, 0
1172, 298, 233, 60, 0
1173, 256, 233, 58, 0
1174, 113, 233, 377, 0
1175, 476, 234, 61, 0
1176, 163, 234, 58, 0
1177, 200, 234, 58, 0
1178, 228, 233, 58, 0
1179, 101, 233, 193, 0
1180, 216, 233, 78, 0
1181, 149, 233, 63, 0
1182, 162, 233, 58, 0
1183, 180, 233, 58, 0
1184, 310, 233, 90, 0
1185, 678, 234, 65, 0
1186, 234, 234, 60, 0
1187, 179, 234, 59, 0
1188, 214, 234, 59, 0
1189, 150, 233, 60, 0
1190, 152, 233, 59, 0
1191, 286, 233, 59, 0
1192, 189, 233, 143, 0
1193, 176, 233, 64, 0
1194, 116, 233, 60, 0
1195, 154, 233, 59, 0
1196, 222, 233, 87, 0
1197, 103, 233, 64, 0
1198, 156, 233, 59, 0
1199, 151, 233, 59, 0
1200, 145, 233, 59, 0
1201, 152, 233, 59, 0
1202, 149, 233, 59, 0
1203, 105, 233, 196, 0
1204, 150, 233, 59, 0
1205, 109, 232, 268, 0
1206, 230, 232, 104, 0
1207, 102, 232, 64, 0
1208, 307, 232, 81, 0
1209, 155, 232, 71, 0
1210, 247, 232, 90, 0
1211, 126, 232, 67, 0
1212, 156, 232, 59, 0
1213, 155, 232, 59, 0
1214, 155, 232, 59, 0
1215, 157, 232, 59, 0
1216, 160, 232, 59, 0
1217, 157, 232, 59, 0
1218, 153, 232, 59, 0
1219, 452, 232, 7, 0
1220, 135, 232, 172, 0
1221, 315, 232, 96, 0
1222, 93, 232, 84, 0
1223, 167, 232, 62, 0
1224, 204, 232, 128, 0
1225, 176, 232, 60, 0
1226, 164, 232, 122, 0
1227, 141, 232, 137, 0
1228, 102, 232, 194, 0
1229, 257, 232, 86, 0
1230, 140, 231, 112, 0
1231, 220, 231, 72, 0
1232, 164, 231, 132, 0
1233, 109, 231, 1040, 0
1234, 339, 231, 103, 0
1235, 163, 231, 121, 0
1236, 250, 231, 60, 0
1237, 179, 231, 143, 0
1238, 666, 232, 59, 0
1239, 263, 232, 59, 0
1240, 296, 232, 84, 0
1241, 143, 232, 67, 0
1242, 389, 232, 57, 0
1243, 143, 232, 76, 0
1244, 186, 232, 60, 0
1245, 153, 232, 59, 0
1246, 125, 232, 68, 0
1247, 152, 231, 58, 0
1248, 108, 231, 58, 0
1249, 141, 231, 58, 0
1250, 143, 231, 58, 0
1251, 149, 231, 58, 0
1252, 144, 231, 59, 0
1253, 151, 231, 58, 0
1254, 139, 231, 61, 0
1255, 147, 231, 59, 0
1256, 182, 231, 58, 0
1257, 86, 231, 58, 0
1258, 316, 231, 81, 0
1259, 153, 231, 85, 0
1260, 323, 231, 91, 0
1261, 87, 231, 140, 0
1262, 231, 231, 86, 0
1263, 148, 231, 71, 0
1264, 451, 231, 61, 0
1265, 186, 231, 74, 0
1266, 95, 231, 83, 0
1267, 139, 231, 62, 0
1268, 230, 231, 59, 0
1269, 322, 231, 106, 0
1270, 345, 231, 124, 0
1271, 345, 231, 91, 0
1272, 320, 231, 105, 0
1273, 523, 231, 65, 0
1274, 361, 231, 121, 0
1275, 138, 231, 64, 0
1276, 122, 231, 57, 0
1277, 142, 231, 57, 0
1278, 373, 231, 103, 0
1279, 133, 231, 62, 0
1280, 284, 231, 57, 0
1281, 107, 231, 136, 0
1282, 182, 231, 78, 0
1283, 132, 231, 61, 0
1284, 136, 231, 58, 0
1285, 438, 231, 57, 0
1286, 251, 231, 85, 0
1287, 122, 231, 62, 0
1288, 130, 231, 57, 0
1289, 131, 231, 57, 0
1290, 133, 231, 59, 0
1291, 140, 231, 57, 0
1292, 268, 231, 85, 0
1293, 90, 231, 211, 0
1294, 115, 230, 59, 0
1295, 138, 230, 57, 0
1296, 87, 230, 57, 0
1297, 344, 230, 90, 0
1298, 112, 230, 469, 0
1299, 144, 230, 59, 0
1300, 305, 230, 95, 0
1301, 188, 230, 62, 0
1302, 140, 230, 57, 0
1303, 136, 230, 57, 0
1304, 141, 230, 57, 0
1305, 136, 230, 57, 0
1306, 150, 230, 57, 0
1307, 140, 230, 62, 0
1308, 102, 230, 323, 0
1309, 182, 230, 59, 0
1310, 683, 230, 57, 0
1311, 312, 230, 57, 0
1312, 308, 230, 142, 0
1313, 149, 230, 68, 0
1314, 169, 230, 59, 0
1315, 160, 230, 58, 0
1316, 179, 230, 75, 0
1317, 159, 230, 71, 0
1318, 162, 230, 59, 0
1319, 151, 230, 59, 0
1320, 147, 230, 59, 0
1321, 115, 230, 59, 0
1322, 106, 229, 101, 0
1323, 95, 229, 59, 0
1324, 808, 230, 58, 0
1325, 231, 230, 65, 0
1326, 248, 230, 96, 0
1327, 174, 230, 59, 0
1328, 218, 230, 58, 0
1329, 145, 230, 141, 0
1330, 235, 230, 47, 0
1331, 175, 230, 60, 0
1332, 227, 230, 59, 0
1333, 233, 230, 60, 0
1334, 213, 230, 59, 0
1335, 180, 230, 58, 0
1336, 216, 230, 61, 0
1337, 1053, 230, 69, 0
1338, 390, 230, 82, 0
1339, 158, 230, 278, 0
1340, 295, 230, 67, 0
1341, 405, 230, 61, 0
1342, 165, 230, 70, 0
1343, 145, 230, 59, 0
1344, 156, 230, 59, 0
1345, 196, 230, 100, 0
1346, 280, 230, 59, 0
1347, 748, 231, 59, 0
1348, 284, 231, 83, 0
1349, 231, 231, 63, 0
1350, 276, 231, 58, 0
1351, 139, 231, 58, 0
1352, 243, 231, 88, 0
1353, 92, 231, 63, 0
1354, 149, 231, 57, 0
1355, 117, 230, 57, 0
1356, 489, 231, 61, 0
1357, 520, 231, 85, 0
1358, 214, 231, 66, 0
1359, 211, 231, 59, 0
1360, 198, 231, 58, 0
1361, 135, 231, 58, 0
1362, 144, 231, 74, 0
1363, 92, 231, 59, 0
1364, 139, 231, 58, 0
1365, 262, 231, 115, 0
1366, 93, 230, 75, 0
1367, 144, 230, 58, 0
1368, 141, 230, 58, 0
1369, 137, 230, 58, 0
1370, 272, 230, 90, 0
1371, 91, 230, 110, 0
1372, 115, 230, 58, 0
1373, 137, 230, 57, 0
1374, 236, 230, 72, 0
1375, 312, 230, 92, 0
1376, 202, 230, 61, 0
1377, 138, 230, 57, 0
1378, 140, 230, 57, 0
1379, 93, 230, 57, 0
1380, 219, 230, 120, 0
1381, 105, 230, 62, 0
1382, 136, 230, 62, 0
1383, 295, 230, 62, 0
1384, 112, 230, 123, 0
1385, 452, 230, 79, 0
1386, 206, 230, 92, 0
1387, 354, 230, 5, 0
1388, 361, 230, 76, 0
1389, 168, 230, 68, 0
1390, 247, 230, 68, 0
1391, 257, 230, 86, 0
1392, 145, 230, 61, 0
1393, 142, 230, 57, 0
1394, 142, 230, 56, 0
1395, 306, 230, 56, 0
1396, 590, 230, 89, 0
1397, 102, 230, 1005, 0
1398, 228, 230, 88, 0
1399, 237, 230, 90, 0
1400, 139, 230, 61, 0
1401, 143, 230, 57, 0
1402, 144, 230, 57, 0
1403, 149, 230, 57, 0
1404, 299, 230, 57, 0
1405, 249, 230, 98, 0
1406, 90, 230, 62, 0
1407, 446, 230, 57, 0
1408, 266, 230, 188, 0
1409, 214, 230, 64, 0
1410, 120, 230, 58, 0
1411, 138, 230, 57, 0
1412, 283, 230, 149, 0
1413, 691, 230, 62, 0
1414, 355, 230, 100, 0
1415, 230, 230, 62, 0
1416, 229, 230, 57, 0
1417, 201, 230, 58, 0
1418, 204, 230, 57, 0
1419, 309, 230, 57, 0
1420, 193, 230, 58, 0
1421, 203, 230, 57, 0
1422, 246, 230, 80, 0
1423, 383, 230, 63, 0
1424, 150, 230, 70, 0
1425, 142, 230, 58, 0
1426, 257, 230, 88, 0
1427, 135, 230, 65, 0
1428, 128, 230, 58, 0
1429, 251, 230, 57, 0
1430, 853, 230, 57, 0
1431, 200, 230, 64, 0
1432, 265, 230, 73, 0
1433, 183, 230, 82, 0
1434, 95, 230, 61, 0
1435, 146, 230, 57, 0
1436, 150, 230, 57, 0
1437, 147, 230, 57, 0
1438, 239, 230, 83, 0
1439, 90, 230, 61, 0
1440, 143, 230, 57, 0
1441, 159, 230, 57, 0
1442, 150, 230, 56, 0
1443, 320, 230, 57, 0
1444, 247, 230, 95, 0
1445, 144, 230, 61, 0
1446, 146, 230, 57, 0
1447, 146, 230, 57, 0
1448, 273, 230, 101, 0
1449, 200, 230, 77, 0
1450, 126, 230, 63, 0
1451, 183, 230, 58, 0
1452, 124, 230, 58, 0
1453, 312, 230, 60, 0
1454, 210, 230, 67, 0
1455, 701, 230, 59, 0
1456, 261, 230, 59, 0
1457, 237, 230, 58, 0
1458, 189, 230, 58, 0
1459, 304, 230, 77, 0
1460, 148, 230, 63, 0
1461, 227, 230, 59, 0
1462, 225, 230, 58, 0
1463, 218, 230, 58, 0
1464, 232, 230, 58, 0
1465, 232, 230, 65, 0
1466, 205, 230, 60, 0
1467, 118, 230, 58, 0
1468, 203, 230, 76, 0
1469, 153, 230, 63, 0
1470, 242, 230, 58, 0
1471, 642, 230, 58, 0
1472, 350, 230, 58, 0
1473, 356, 230, 73, 0
1474, 197, 230, 89, 0
1475, 414, 230, 62, 0
1476, 147, 230, 69, 0
1477, 212, 230, 56, 0
1478, 217, 230, 83, 0
1479, 141, 230, 61, 0
1480, 146, 230, 56, 0
1481, 141, 230, 56, 0
1482, 122, 230, 57, 0
1483, 148, 230, 56, 0
1484, 109, 230, 56, 0
1485, 156, 230, 57, 0
1486, 98, 230, 56, 0
1487, 147, 230, 56, 0
1488, 141, 230, 57, 0
1489, 147, 230, 56, 0
1490, 234, 230, 112, 0
1491, 142, 230, 62, 0
1492, 695, 230, 56, 0
1493, 137, 230, 61, 0
1494, 106, 230, 56, 0
1495, 148, 230, 57, 0
1496, 155, 230, 56, 0
1497, 96, 230, 57, 0
1498, 150, 229, 56, 0
1499, 125, 229, 63, 0
1500, 141, 229, 60, 0
1501, 109, 229, 57, 0
1502, 142, 229, 56, 0
1503, 221, 229, 56, 0
1504, 151, 229, 57, 0
1505, 151, 229, 58, 0
1506, 145, 229, 56, 0
1507, 144, 229, 57, 0
1508, 108, 229, 56, 0
1509, 124, 229, 57, 0
1510, 169, 229, 56, 0
1511, 285, 229, 96, 0
1512, 118, 229, 63, 0
1513, 148, 229, 57, 0
1514, 145, 229, 56, 0
1515, 1025, 229, 56, 0
1516, 190, 229, 70, 0
1517, 484, 229, 57, 0
1518, 232, 229, 73, 0
1519, 190, 229, 69, 0
1520, 275, 229, 94, 0
1521, 164, 229, 75, 0
1522, 175, 229, 60, 0
1523, 133, 229, 59, 0
1524, 157, 229, 58, 0
1525, 221, 229, 81, 0
1526, 162, 229, 63, 0
1527, 116, 229, 58, 0
1528, 159, 229, 58, 0
1529, 112, 229, 58, 0
1530, 316, 229, 58, 0
1531, 248, 229, 89, 0
1532, 163, 229, 62, 0
1533, 161, 229, 58, 0
1534, 109, 229, 131, 0
1535, 340, 229, 88, 0
1536, 742, 229, 71, 0
1537, 250, 229, 92, 0
1538, 269, 229, 66, 0
1539, 271, 229, 62, 0
1540, 258, 229, 93, 0
1541, 209, 229, 66, 0
1542, 268, 229, 62, 0
1543, 237, 229, 61, 0
1544, 310, 229, 98, 0
1545, 258, 229, 66, 0
1546, 506, 230, 62, 0
1547, 274, 230, 96, 0
1548, 220, 230, 66, 0
1549, 140, 229, 61, 0
1550, 379, 230, 77, 0
1551, 259, 230, 95, 0
1552, 219, 230, 66, 0
1553, 222, 230, 62, 0
1554, 364, 230, 92, 0
1555, 314, 230, 66, 0
1556, 724, 230, 61, 0
1557, 200, 230, 59, 0
1558, 257, 230, 58, 0
1559, 134, 230, 58, 0
1560, 225, 230, 81, 0
1561, 164, 230, 63, 0
1562, 134, 230, 58, 0
1563, 158, 230, 58, 0
1564, 159, 230, 58, 0
1565, 280, 230, 58, 0
1566, 656, 230, 58, 0
1567, 381, 230, 58, 0
1568, 190, 230, 58, 0
1569, 215, 230, 58, 0
1570, 223, 230, 58, 0
1571, 232, 230, 58, 0
1572, 229, 230, 58, 0
1573, 225, 230, 58, 0
1574, 172, 230, 58, 0
1575, 125, 230, 58, 0
1576, 354, 230, 58, 0
1577, 241, 230, 92, 0
1578, 306, 230, 62, 0
1579, 103, 230, 77, 0
1580, 213, 230, 77, 0
1581, 109, 230, 61, 0
1582, 145, 230, 59, 0
1583, 95, 230, 57, 0
1584, 132, 230, 57, 0
1585, 124, 230, 56, 0
1586, 255, 230, 86, 0
1587, 123, 230, 62, 0
1588, 89, 230, 57, 0
1589, 134, 230, 56, 0
1590, 139, 229, 56, 0
1591, 185, 229, 56, 0
1592, 218, 229, 121, 0
1593, 84, 229, 62, 0
1594, 133, 229, 56, 0
1595, 113, 229, 56, 0
1596, 136, 229, 56, 0
1597, 124, 229, 56, 0
1598, 129, 229, 56, 0
1599, 110, 229, 57, 0
1600, 200, 229, 58, 0
1601, 699, 229, 57, 0
1602, 154, 229, 57, 0
1603, 206, 229, 57, 0
1604, 148, 229, 57, 0
1605, 156, 229, 57, 0
1606, 324, 229, 89, 0
1607, 173, 229, 71, 0
1608, 173, 229, 60, 0
1609, 169, 229, 59, 0
1610, 268, 229, 59, 0
1611, 264, 229, 92, 0
1612, 164, 229, 64, 0
1613, 180, 229, 59, 0
1614, 138, 229, 59, 0
1615, 286, 229, 94, 0
1616, 213, 229, 66, 0
1617, 621, 229, 58, 0
1618, 245, 229, 57, 0
1619, 262, 229, 57, 0
1620, 180, 229, 57, 0
1621, 167, 229, 57, 0
1622, 310, 229, 87, 0
1623, 199, 229, 63, 0
1624, 184, 229, 57, 0
1625, 212, 229, 57, 0
1626, 306, 229, 87, 0
1627, 230, 229, 40, 0
1628, 242, 229, 57, 0
1629, 247, 229, 58, 0
1630, 121, 229, 57, 0
1631, 618, 229, 57, 0
1632, 157, 229, 57, 0
1633, 268, 229, 88, 0
1634, 212, 229, 62, 0
1635, 149, 229, 57, 0
1636, 140, 229, 57, 0
1637, 142, 229, 57, 0
1638, 802, 230, 89, 0
1639, 117, 229, 80, 0
1640, 259, 229, 60, 0
1641, 308, 230, 99, 0
1642, 132, 229, 94, 0
1643, 122, 229, 60, 0
1644, 156, 229, 60, 0
1645, 227, 229, 115, 0
1646, 120, 229, 78, 0
1647, 165, 229, 60, 0
1648, 163, 229, 60, 0
1649, 152, 229, 59, 0
1650, 271, 229, 87, 0
1651, 161, 229, 64, 0
1652, 157, 229, 60, 0
1653, 113, 229, 72, 0
1654, 215, 229, 59, 0
1655, 199, 229, 60, 0
1656, 178, 229, 61, 0
1657, 148, 229, 60, 0
1658, 144, 229, 59, 0
1659, 129, 229, 60, 0
1660, 217, 229, 113, 0
1661, 115, 229, 73, 0
1662, 174, 229, 60, 0
1663, 116, 229, 72, 0
1664, 161, 229, 59, 0
1665, 372, 229, 104, 0
1666, 155, 229, 68, 0
1667, 112, 229, 71, 0
1668, 111, 228, 72, 0
1669, 114, 228, 71, 0
1670, 249, 228, 123, 0
1671, 133, 228, 88, 0
1672, 147, 228, 60, 0
1673, 188, 228, 59, 0
1674, 127, 228, 59, 0
1675, 639, 228, 81, 0
1676, 182, 228, 64, 0
1677, 165, 228, 60, 0
1678, 249, 228, 123, 0
1679, 154, 228, 65, 0
1680, 137, 228, 60, 0
1681, 163, 228, 59, 0
1682, 254, 228, 66, 0
1683, 241, 228, 124, 0
1684, 128, 228, 64, 0
1685, 310, 228, 135, 0
1686, 195, 228, 94, 0
1687, 267, 228, 59, 0
1688, 217, 228, 57, 0
1689, 218, 228, 57, 0
1690, 254, 228, 78, 0
1691, 183, 228, 62, 0
1692, 174, 228, 57, 0
1693, 218, 228, 57, 0
1694, 177, 228, 57, 0
1695, 264, 228, 90, 0
1696, 215, 228, 62, 0
1697, 220, 228, 57, 0
1698, 256, 228, 57, 0
1699, 182, 228, 57, 0
1700, 220, 228, 57, 0
1701, 220, 228, 57, 0
1702, 225, 228, 59, 0
1703, 268, 228, 88, 0
1704, 164, 228, 70, 0
1705, 221, 228, 57, 0
1706, 216, 228, 58, 0
1707, 333, 228, 106, 0
1708, 214, 228, 72, 0
1709, 220, 228, 57, 0
1710, 190, 228, 57, 0
1711, 332, 228, 88, 0
1712, 271, 228, 62, 0
1713, 133, 228, 58, 0
1714, 222, 228, 57, 0
1715, 304, 228, 84, 0
1716, 224, 228, 62, 0
1717, 188, 228, 58, 0
1718, 176, 228, 59, 0
1719, 292, 228, 85, 0
1720, 232, 228, 62, 0
1721, 237, 228, 57, 0
1722, 246, 228, 57, 0
1723, 291, 228, 57, 0
1724, 311, 228, 57, 0
1725, 322, 228, 65, 0
1726, 299, 228, 81, 0
1727, 225, 228, 62, 0
1728, 423, 229, 59, 0
1729, 321, 229, 107, 0
1730, 218, 229, 89, 0
1731, 246, 229, 95, 0
1732, 148, 229, 64, 0
1733, 245, 229, 86, 0
1734, 121, 229, 65, 0
1735, 142, 228, 60, 0
1736, 175, 228, 59, 0
1737, 198, 228, 59, 0
1738, 146, 228, 60, 0
1739, 169, 228, 61, 0
1740, 179, 228, 59, 0
1741, 115, 228, 60, 0
1742, 164, 228, 61, 0
1743, 166, 228, 59, 0
1744, 177, 228, 60, 0
1745, 172, 228, 59, 0
1746, 166, 228, 59, 0
1747, 172, 228, 59, 0
1748, 118, 228, 59, 0
1749, 247, 228, 90, 0
1750, 167, 228, 64, 0
1751, 173, 228, 59, 0
1752, 171, 228, 59, 0
1753, 323, 228, 59, 0
1754, 285, 228, 96, 0
1755, 319, 228, 64, 0
1756, 180, 228, 67, 0
1757, 309, 228, 81, 0
1758, 188, 228, 63, 0
1759, 185, 228, 58, 0
1760, 241, 228, 58, 0
1761, 274, 228, 90, 0
1762, 214, 228, 63, 0
1763, 238, 228, 58, 0
1764, 249, 228, 58, 0
1765, 188, 228, 58, 0
1766, 328, 228, 58, 0
1767, 277, 228, 60, 0
1768, 249, 228, 58, 0
1769, 322, 228, 95, 0
1770, 203, 228, 63, 0
1771, 188, 228, 59, 0
1772, 188, 228, 58, 0
1773, 214, 228, 58, 0
1774, 218, 228, 58, 0
1775, 237, 228, 58, 0
1776, 233, 228, 58, 0
1777, 219, 228, 58, 0
1778, 216, 228, 58, 0
1779, 233, 228, 58, 0
1780, 266, 228, 58, 0
1781, 347, 228, 79, 0
1782, 288, 228, 64, 0
1783, 187, 228, 65, 0
1784, 193, 228, 59, 0
1785, 228, 228, 58, 0
1786, 231, 228, 58, 0
1787, 244, 228, 58, 0
1788, 242, 228, 58, 0
1789, 205, 228, 58, 0
1790, 275, 228, 58, 0
1791, 191, 228, 58, 0
1792, 554, 228, 72, 0
1793, 201, 228, 73, 0
1794, 211, 228, 65, 0
1795, 183, 228, 64, 0
1796, 704, 229, 97, 0
1797, 306, 229, 82, 0
1798, 220, 229, 89, 0
1799, 221, 229, 60, 0
1800, 246, 229, 58, 0
1801, 207, 229, 58, 0
1802, 375, 229, 80, 0
1803, 224, 229, 63, 0
1804, 342, 229, 48, 0
1805, 210, 229, 59, 0
1806, 229, 229, 59, 0
1807, 202, 229, 58, 0
1808, 224, 229, 58, 0
1809, 190, 229, 59, 0
1810, 266, 229, 84, 0
1811, 186, 229, 63, 0
1812, 192, 229, 59, 0
1813, 197, 229, 59, 0
1814, 369, 229, 88, 0
1815, 190, 229, 63, 0
1816, 246, 229, 58, 0
1817, 528, 229, 58, 0
1818, 289, 229, 97, 0
1819, 190, 229, 66, 0
1820, 166, 229, 61, 0
1821, 261, 229, 93, 0
1822, 185, 229, 68, 0
1823, 189, 229, 61, 0
1824, 168, 229, 61, 0
1825, 186, 229, 61, 0
1826, 188, 229, 61, 0
1827, 173, 229, 61, 0
1828, 167, 229, 61, 0
1829, 139, 229, 61, 0
1830, 140, 229, 61, 0
1831, 376, 229, 92, 0
1832, 343, 229, 66, 0
1833, 252, 229, 70, 0
1834, 209, 229, 60, 0
1835, 255, 229, 60, 0
1836, 264, 229, 59, 0
1837, 410, 229, 59, 0
1838, 203, 229, 67, 0
1839, 154, 229, 57, 0
1840, 156, 229, 57, 0
1841, 156, 229, 57, 0
1842, 226, 229, 85, 0
1843, 207, 229, 62, 0
1844, 292, 229, 57, 0
1845, 234, 229, 62, 0
1846, 817, 229, 88, 0
1847, 227, 229, 64, 0
1848, 284, 229, 91, 0
1849, 173, 229, 65, 0
1850, 167, 229, 60, 0
1851, 142, 229, 59, 0
1852, 167, 229, 59, 0
1853, 281, 229, 88, 0
1854, 163, 229, 64, 0
1855, 169, 229, 59, 0
1856, 235, 229, 59, 0
1857, 251, 229, 81, 0
1858, 166, 229, 64, 0
1859, 155, 229, 60, 0
1860, 149, 229, 59, 0
1861, 126, 229, 59, 0
1862, 251, 229, 123, 0
1863, 351, 229, 81, 0
1864, 279, 229, 73, 0
1865, 673, 229, 91, 0
1866, 246, 229, 67, 0
1867, 181, 229, 61, 0
1868, 308, 229, 84, 0
1869, 145, 229, 66, 0
1870, 174, 229, 62, 0
1871, 147, 229, 61, 0
1872, 201, 229, 61, 0
1873, 200, 229, 62, 0
1874, 171, 229, 59, 0
1875, 179, 229, 59, 0
1876, 128, 229, 59, 0
1877, 171, 229, 59, 0
1878, 170, 229, 59, 0
1879, 168, 229, 60, 0
1880, 171, 229, 59, 0
1881, 168, 229, 59, 0
1882, 142, 229, 59, 0
1883, 232, 229, 114, 0
1884, 161, 229, 65, 0
1885, 736, 229, 60, 0
1886, 128, 229, 60, 0
1887, 182, 229, 59, 0
1888, 266, 229, 59, 0
1889, 172, 229, 59, 0
1890, 274, 229, 90, 0
1891, 172, 229, 64, 0
1892, 167, 229, 59, 0
1893, 114, 229, 72, 0
1894, 161, 229, 71, 0
1895, 227, 229, 116, 0
1896, 327, 229, 64, 0
1897, 128, 229, 60, 0
1898, 203, 229, 60, 0
1899, 222, 229, 110, 0
1900, 118, 229, 72, 0
1901, 128, 229, 59, 0
1902, 178, 228, 59, 0
1903, 130, 228, 59, 0
1904, 280, 228, 89, 0
1905, 766, 229, 64, 0
1906, 301, 229, 93, 0
1907, 260, 229, 64, 0
1908, 206, 229, 60, 0
1909, 181, 229, 59, 0
1910, 299, 229, 89, 0
1911, 191, 229, 65, 0
1912, 115, 229, 71, 0
1913, 168, 229, 59, 0
1914, 288, 229, 59, 0
1915, 272, 229, 93, 0
1916, 163, 229, 64, 0
1917, 156, 229, 59, 0
1918, 165, 229, 59, 0
1919, 276, 229, 90, 0
